exp_num,arch,encoder,lr,batch_size,weight_decay,encoder_lr_mult,loss_high_weight,loss_med_weight,augmentations,epoch,val_loss,val_iou,val_high_iou,decoder_lr
135,DeepLabV3Plus,resnet34,0.001,32,1e-05,0.05,3,2,{},4,4.642012,0.63,0.2456,0.00097553
142,DeepLabV3Plus,resnet34,0.001,64,1e-05,0.05,3,2,{},0,5.04283,0.5568,0.3314,0.001
136,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.05,3,2,{},5,4.478106,0.6225,0.2817,0.00095677
138,DeepLabV3Plus,resnet34,0.0005,128,1e-05,0.1,3,2,{},5,3.967797,0.6546,0.4089,0.00047839
137,DeepLabV3Plus,resnet34,0.001,64,1e-05,0.1,3,2,{},5,5.478832,0.5633,0.3056,0.00095677
140,DeepLabV3Plus,resnet34,0.0005,64,1e-05,0.1,3,2,{},5,5.097733,0.5771,0.3225,0.00047839
141,DeepLabV3Plus,resnet34,0.0005,64,1e-05,0.05,3,2,{},5,4.441391,0.6034,0.3659,0.00047839
133,DeepLabV3Plus,resnet34,0.0005,128,1e-05,0.05,3,2,{},15,3.675537,0.6572,0.4487,0.00027613
134,DeepLabV3Plus,resnet34,0.001,32,1e-05,0.1,3,2,{},5,5.146429,0.596,0.2967,0.00095677
139,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.05,3,2,{},5,4.251207,0.6058,0.4037,0.00047839
135,DeepLabV3Plus,resnet34,0.001,32,1e-05,0.05,3,2,{},5,4.53185,0.63,0.3199,0.00095677
136,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.05,3,2,{},6,5.051229,0.5304,0.2514,0.00093301
142,DeepLabV3Plus,resnet34,0.001,64,1e-05,0.05,3,2,{},1,4.432379,0.6117,0.366,0.001
138,DeepLabV3Plus,resnet34,0.0005,128,1e-05,0.1,3,2,{},6,5.901329,0.5424,0.115,0.00046651
137,DeepLabV3Plus,resnet34,0.001,64,1e-05,0.1,3,2,{},6,6.081202,0.5765,0.1001,0.00093301
133,DeepLabV3Plus,resnet34,0.0005,128,1e-05,0.05,3,2,{},16,3.819382,0.6548,0.4097,0.00025
140,DeepLabV3Plus,resnet34,0.0005,64,1e-05,0.1,3,2,{},6,4.043496,0.6408,0.3703,0.00046651
141,DeepLabV3Plus,resnet34,0.0005,64,1e-05,0.05,3,2,{},6,4.860664,0.602,0.2489,0.00046651
134,DeepLabV3Plus,resnet34,0.001,32,1e-05,0.1,3,2,{},6,4.064421,0.6433,0.3932,0.00093301
139,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.05,3,2,{},6,4.501431,0.6257,0.3057,0.00046651
135,DeepLabV3Plus,resnet34,0.001,32,1e-05,0.05,3,2,{},6,3.900286,0.6498,0.4482,0.00093301
136,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.05,3,2,{},7,4.617541,0.5995,0.3022,0.00090451
142,DeepLabV3Plus,resnet34,0.001,64,1e-05,0.05,3,2,{},2,4.978559,0.5912,0.2265,0.00099726
138,DeepLabV3Plus,resnet34,0.0005,128,1e-05,0.1,3,2,{},7,4.279545,0.6263,0.4032,0.00045225
137,DeepLabV3Plus,resnet34,0.001,64,1e-05,0.1,3,2,{},7,6.628361,0.561,0.0916,0.00090451
133,DeepLabV3Plus,resnet34,0.0005,128,1e-05,0.05,3,2,{},17,4.315416,0.6449,0.3071,0.00022387
140,DeepLabV3Plus,resnet34,0.0005,64,1e-05,0.1,3,2,{},7,3.965489,0.6465,0.4213,0.00045225
141,DeepLabV3Plus,resnet34,0.0005,64,1e-05,0.05,3,2,{},7,3.791864,0.6441,0.4456,0.00045225
134,DeepLabV3Plus,resnet34,0.001,32,1e-05,0.1,3,2,{},7,4.964744,0.5939,0.2923,0.00090451
135,DeepLabV3Plus,resnet34,0.001,32,1e-05,0.05,3,2,{},7,4.078259,0.6164,0.4559,0.00090451
139,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.05,3,2,{},7,4.260148,0.6109,0.4228,0.00045225
136,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.05,3,2,{},8,4.127144,0.578,0.4202,0.00087157
142,DeepLabV3Plus,resnet34,0.001,64,1e-05,0.05,3,2,{},3,5.397576,0.5629,0.2813,0.00098907
138,DeepLabV3Plus,resnet34,0.0005,128,1e-05,0.1,3,2,{},8,4.55563,0.5575,0.3632,0.00043579
133,DeepLabV3Plus,resnet34,0.0005,128,1e-05,0.05,3,2,{},18,3.971156,0.6336,0.4037,0.00019802
137,DeepLabV3Plus,resnet34,0.001,64,1e-05,0.1,3,2,{},8,7.663824,0.5055,0.0394,0.00087157
140,DeepLabV3Plus,resnet34,0.0005,64,1e-05,0.1,3,2,{},8,3.950463,0.6526,0.3741,0.00043579
141,DeepLabV3Plus,resnet34,0.0005,64,1e-05,0.05,3,2,{},8,3.862714,0.6505,0.4086,0.00043579
134,DeepLabV3Plus,resnet34,0.001,32,1e-05,0.1,3,2,{},8,5.048894,0.6296,0.2063,0.00087157
135,DeepLabV3Plus,resnet34,0.001,32,1e-05,0.05,3,2,{},8,6.677989,0.5657,0.0573,0.00087157
139,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.05,3,2,{},8,3.974119,0.6555,0.3988,0.00043579
136,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.05,3,2,{},9,4.978804,0.6017,0.172,0.00083457
142,DeepLabV3Plus,resnet34,0.001,64,1e-05,0.05,3,2,{},4,6.023493,0.5674,0.0568,0.00097553
138,DeepLabV3Plus,resnet34,0.0005,128,1e-05,0.1,3,2,{},9,4.269509,0.5897,0.3693,0.00041728
133,DeepLabV3Plus,resnet34,0.0005,128,1e-05,0.05,3,2,{},19,3.814001,0.6582,0.4413,0.00017275
